movieId,imdbId,tmdbId
107541,1906329,83869.0
107548,1657284,62989.0
107557,1663143,82679.0
107561,1670388,85469.0
107563,1083448,79113.0
107565,2987732,233063.0
107573,1686053,69353.0
107591,2325909,203060.0
107595,1907628,130233.0
107603,2325717,117467.0
107614,2570738,176085.0
107623,2928078,
107625,3194532,229974.0
107630,1247667,27584.0
107636,2513616,199782.0
107645,2352230,214139.0
107649,1954315,186929.0
107653,1669698,58515.0
107669,2208272,128151.0
107671,2182209,127866.0
107675,2572632,225747.0
107684,2025667,119278.0
107692,2088871,211233.0
107700,1356790,171910.0
107702,1661382,64807.0
107704,3165608,229296.0
107710,3011874,230864.0
107716,1942989,171698.0
107737,2369396,209504.0
107754,2072236,265111.0
107756,1311060,115283.0
107758,1509788,159024.0
107769,2473682,227348.0
107771,1714915,152603.0
107848,1814930,76127.0
107881,1941541,158232.0
107883,2350496,191714.0
107885,1776222,114718.0
107906,1833843,107445.0
107910,2113683,124623.0
107916,2707858,245775.0
107919,1135083,53389.0
107949,1700845,111473.0
107951,2295196,204810.0
107953,2263944,126963.0
107955,1774358,136735.0
107958,1634003,153158.0
107970,2178929,
107987,1758595,118289.0
107990,1618445,109391.0
108016,1391116,96944.0
108041,2315200,190880.0
108056,3218680,245170.0
108076,2459100,173480.0
108078,1937118,206408.0
108085,2395385,176068.0
108141,1844643,121498.0
108143,2355540,159002.0
108149,3091552,211024.0
108156,1408253,168530.0
108160,1736552,81867.0
108188,1205537,137094.0
108190,1840309,157350.0
108200,2304953,240916.0
108209,1946269,91052.0
108212,2707848,221667.0
108220,2486682,159037.0
108237,1723642,102207.0
108243,2752758,79316.0
108285,1793239,59145.0
108287,2201034,149206.0
108318,1540741,159932.0
108425,1876330,138977.0
108445,2296697,156965.0
108447,1734067,71622.0
108468,1464191,177047.0
108488,2297063,174344.0
108497,1844633,78308.0
108506,2328549,174671.0
108508,2094890,157384.0
108510,2078586,136727.0
108514,2178470,185008.0
108516,2936174,199423.0
108534,1588342,92647.0
108536,2514894,173465.0
108569,2513092,222911.0
108571,1757800,250769.0
108575,2222206,184846.0
108595,1414368,100409.0
108599,2011276,207769.0
108601,1714833,137968.0
108647,2186812,173185.0
108649,1733679,81657.0
108660,2654360,180383.0
108667,2285557,
108689,1418377,100241.0
108715,1609479,157099.0
108727,1937390,110414.0
108729,2316411,181886.0
108754,2142055,107203.0
108760,2309224,171540.0
108778,2852458,186992.0
108780,1967545,130150.0
108787,2427892,184352.0
108789,2402623,136437.0
108791,1625150,100898.0
108797,3074694,236399.0
108825,1981107,157841.0
108864,1726861,59118.0
108869,2293750,242033.0
108877,2191861,118761.0
108879,2325989,177888.0
108885,3183716,234155.0
108899,2425486,160068.0
108928,2177771,152760.0
108930,1855236,150093.0
108932,1490017,137106.0
108938,2339351,136582.0
108940,2063008,97794.0
108945,1234721,97020.0
108949,2172985,209247.0
108981,2382009,249397.0
108983,1957945,83564.0
108997,1109574,137566.0
109004,3479540,253445.0
109015,1412442,75090.0
109027,2207072,219318.0
109038,3057718,239155.0
109042,1545660,74461.0
109064,2489734,174688.0
109066,1690389,103717.0
109072,1742334,144336.0
109074,2204340,120143.0
109102,1856053,141614.0
109151,1111313,56441.0
109153,1839590,146490.0
109155,2402200,140873.0
109157,458413,141043.0
109159,3092076,246320.0
109177,1776143,67793.0
109181,1067765,143049.0
109183,1878942,99367.0
109187,2333804,157834.0
109189,2318092,226857.0
109191,1837709,137321.0
109197,2299206,210913.0
109199,1763316,83727.0
109226,3184096,232731.0
109239,1738340,370353.0
109241,1937133,146375.0
109243,2382396,157847.0
109273,1380784,43700.0
109280,2363471,133441.0
109282,1559038,103732.0
109295,2511428,210047.0
109317,1978532,249923.0
109321,1891769,98162.0
109323,2072045,142573.0
109325,1563712,83401.0
109359,1815717,212721.0
109362,2369127,103875.0
109366,2655788,182246.0
109368,2062602,92850.0
109372,1826590,222899.0
109374,2278388,120467.0
109376,2390237,201086.0
109383,2073520,84319.0
109385,2294679,102862.0
109388,2442466,141635.0
109390,3469910,255756.0
109392,3469964,256106.0
109399,3290276,253046.0
109452,2852406,187028.0
109455,2980794,252841.0
109457,1735200,77458.0
109461,3421514,248507.0
109463,2333598,127847.0
109468,2442502,204765.0
109470,2354181,183836.0
109472,2039345,220286.0
109483,1800246,225565.0
109485,2113075,158908.0
109487,816692,157336.0
109489,2234451,159937.0
109492,2340784,179146.0
109529,2784462,191515.0
109569,2172934,192102.0
109576,2193265,205724.0
109578,2024469,225574.0
109580,1951216,158914.0
109596,1407052,85444.0
109607,2165859,159095.0
109613,2206354,117375.0
109616,1787067,156284.0
109623,2671600,254464.0
109627,2236054,199818.0
109629,1999987,158907.0
109633,2591814,198375.0
109635,1992193,159152.0
109653,1477835,52817.0
109665,1072754,79073.0
109673,1253863,53182.0
109675,1691154,87587.0
109687,1385956,202141.0
109713,2275656,257155.0
109720,2281159,204349.0
109723,2212008,242076.0
109728,2213054,168245.0
109736,2207519,149862.0
109740,2910274,248774.0
109742,2389182,175291.0
109747,974584,119261.0
109769,2438644,196024.0
109771,1650516,80837.0
109773,1946310,191566.0
109776,2312262,222671.0
109781,2315152,128246.0
109786,2823088,241968.0
109798,1179259,167983.0
109800,1951090,79893.0
109802,2027178,73624.0
109810,1575539,56743.0
109846,864835,82703.0
109848,1441395,97370.0
109850,2369135,136797.0
109853,2355495,242042.0
109864,2771372,177494.0
109887,2315226,182827.0
109895,2170299,209403.0
109897,3210686,235260.0
109902,1703232,94331.0
109923,1754795,68713.0
109935,1990217,115821.0
109941,2268617,83201.0
109943,1564916,62156.0
109945,3034258,228202.0
109947,2464018,203217.0
109949,1477675,54597.0
109951,2359002,184323.0
109963,2609222,209355.0
109968,2409302,134350.0
109971,2955316,236737.0
109989,2289538,157690.0
110030,1390398,164184.0
110042,2524822,394403.0
110063,2969776,248390.0
110102,1843866,100402.0
110104,2369205,168399.0
110106,1787767,114172.0
110108,2521724,180420.0
110110,2567712,209276.0
110114,1815776,195022.0
110116,2078599,128113.0
110127,1959490,86834.0
110130,1821658,227783.0
110134,3146360,204668.0
110136,1240899,214418.0
110138,2077703,203715.0
110163,2178935,110381.0
110171,3106846,215031.0
110173,2504404,191104.0
110194,2737310,173455.0
110198,1308756,102855.0
110200,1398949,63143.0
110233,1701995,70993.0
110235,1854568,99119.0
110255,2192882,233917.0
110273,3129564,253239.0
110278,2175565,125395.0
110284,2008693,168767.0
110293,1606674,493413.0
110295,1043726,188207.0
110297,2281587,145220.0
110322,2402105,192134.0
110324,2852470,186997.0
110328,2139843,89237.0
110330,1801061,119360.0
110346,1747958,190955.0
110350,3203290,256561.0
110354,1998367,229613.0
110377,2836252,252607.0
110380,1815852,110112.0
110387,2390962,209799.0
110407,2317225,174675.0
110426,2101570,256474.0
110431,1079360,80973.0
110433,2106550,170689.0
110439,2536306,180960.0
110447,2081260,96769.0
110449,2023714,95177.0
110453,2223990,200505.0
110457,1753693,178603.0
110459,2036376,94887.0
110461,2364975,191294.0
110484,2378587,211078.0
110501,2265171,180299.0
110503,1845838,158091.0
110505,2234429,171776.0
110548,1759682,104250.0
110553,1872181,102382.0
110557,2131523,127495.0
110582,2234419,130745.0
110584,1697996,185602.0
110586,2234003,157832.0
110588,1753846,127540.0
110591,2388715,157547.0
110603,2528814,249660.0
110607,1545986,35074.0
110611,1179031,244509.0
110643,1848824,73215.0
110655,2357291,172385.0
110673,2425852,196027.0
110675,2101569,226448.0
110678,2458776,214314.0
110718,2258345,214030.0
110730,2209764,157353.0
110746,1870419,167575.0
110748,1296899,59726.0
110750,1929263,236751.0
110765,3203890,219553.0
110771,2203939,193610.0
110773,2828996,184345.0
110796,2392326,209350.0
110809,1686821,203739.0
110813,1686042,199341.0
110826,1430612,254473.0
110828,804463,152792.0
110867,1783232,89584.0
110871,2178256,168742.0
110882,2692904,210479.0
110892,2281365,252143.0
110899,2401807,242310.0
110948,2637994,211059.0
110966,3105418,293444.0
110968,1921064,76649.0
110970,1587877,44269.0
110973,2319018,225564.0
110975,1743922,137217.0
111103,2665626,245909.0
111113,2004420,195589.0
111124,1617207,49588.0
111142,1817276,177552.0
111235,1935156,191720.0
111237,1979385,110958.0
111245,1817081,174316.0
111249,2404181,205601.0
111251,1951181,152599.0
111259,1361318,262338.0
111266,1890373,82529.0
111283,1672845,94478.0
111287,1929308,139519.0
111290,2852376,186935.0
111318,1691832,44263.0
111320,3014666,252680.0
111332,2379418,128237.0
111360,2872732,240832.0
111362,1877832,127585.0
111364,831387,124905.0
111373,1707392,74505.0
111375,2463288,187596.0
111384,2359024,188166.0
111387,2479800,192132.0
111389,780548,212231.0
111439,884726,59981.0
111443,2883512,212778.0
111449,2709784,209091.0
111509,2082156,205225.0
111523,2249786,136275.0
111551,2309961,210947.0
111553,2352488,158936.0
111562,1887923,252328.0
111568,2254364,158864.0
111592,2507128,171795.0
111603,1966396,213270.0
111617,1086772,232672.0
111622,1980929,198277.0
111624,3082826,253270.0
111626,3219678,276122.0
111628,1680138,56171.0
111630,1830713,166822.0
111647,2420006,169853.0
111659,1587310,102651.0
111661,1976000,192149.0
111663,2784512,254474.0
111680,1483324,194722.0
111687,2489308,183336.0
111706,2343549,190950.0
111720,3121710,306604.0
111732,2301592,137698.0
111734,2234261,209249.0
111743,2557490,188161.0
111759,1631867,137113.0
111762,3253650,228339.0
111774,2555202,173192.0
111778,2167266,203819.0
111781,2381249,177677.0
111811,1517249,173908.0
111813,2504022,159012.0
111815,2290567,248376.0
111817,2402085,192133.0
111852,2205904,207021.0
111856,1975159,82657.0
111872,2994646,245175.0
111880,2327430,136786.0
111887,1776086,220494.0
111913,2560102,248212.0
111915,2308260,248688.0
111921,2582846,222935.0
111924,2319580,209185.0
111931,2111392,174682.0
111944,1425922,175541.0
111995,1781840,94671.0
112062,2018086,110428.0
112066,1853614,100271.0
112070,2172584,157851.0
112076,1822255,78463.0
112083,3264024,250651.0
112085,2352802,201066.0
112087,2414766,218425.0
112112,2246887,228028.0
112138,2294449,187017.0
112171,455944,156022.0
112173,1570583,84201.0
112175,1646971,82702.0
112183,2562232,194662.0
112185,1186357,48573.0
112212,2486278,254126.0
112229,2141777,209780.0
112236,2689966,177703.0
112245,2334896,159770.0
112273,1588358,51976.0
112275,2112152,140456.0
112277,2386278,146243.0
112279,2481248,250577.0
112281,2102499,159701.0
112288,3125472,259943.0
112290,1065073,85350.0
112293,1323973,253279.0
112299,2082415,133558.0
112303,2239832,184098.0
112309,807028,31880.0
112316,1742044,209451.0
112320,1602617,77444.0
112330,2287655,139575.0
112334,3268458,250658.0
112338,2481202,159137.0
112370,2109248,91314.0
112381,2374902,215042.0
112399,2714900,169607.0
112404,2785288,204968.0
112412,2027231,206192.0
112421,1605717,171372.0
112432,2990756,295958.0
112434,2741806,176403.0
112436,1931602,70706.0
112448,2536612,288162.0
112450,2398249,180296.0
112452,3528874,248888.0
112454,2357461,186988.0
112460,2980706,218836.0
112469,2405792,174319.0
112481,3433074,262340.0
112488,3375370,278878.0
112495,2119463,174352.0
112497,2103254,226486.0
112506,1129396,139406.0
112512,1677561,64246.0
112519,3449040,279661.0
112550,2844798,267999.0
112552,2582802,244786.0
112556,2267998,210577.0
112565,1540803,48375.0
112580,1294970,152790.0
112582,2382298,250766.0
112591,2194328,250705.0
112596,1633224,257974.0
112599,1971397,184866.0
112623,2103281,119450.0
112625,1869721,83721.0
112640,1562871,41517.0
112642,3141912,258750.0
112653,3445270,250700.0
112655,1763264,123109.0
112657,1595061,89873.0
112689,3078242,211052.0
112727,2377322,184346.0
112729,1587309,168426.0
112731,2887322,224076.0
112735,3244512,265349.0
112741,2964360,209920.0
112749,2465146,253235.0
112751,3572132,259233.0
112753,2900822,227877.0
112759,2310792,254143.0
112767,2182256,253310.0
112776,1773314,73250.0
112782,1935104,262267.0
112788,1956620,225886.0
112804,2884206,244267.0
112811,2007387,79553.0
112814,1758842,238067.0
112818,2975578,238636.0
112850,2380331,214075.0
112852,2015381,118340.0
112866,2733258,208284.0
112868,2910814,242095.0
112882,1740476,145668.0
112890,3110960,262958.0
112893,1663675,200051.0
112895,2885364,185460.0
112897,2333784,138103.0
112905,2215477,235984.0
112907,3175038,276935.0
112909,1198101,37737.0
112911,1267297,184315.0
112913,3872778,282268.0
112921,2956808,279414.0
112925,1964773,163710.0
112929,2371834,150897.0
112940,1972571,157849.0
112944,2388705,159667.0
112946,2870708,231576.0
112959,2247432,172542.0
112974,1650393,156713.0
112988,2106529,113091.0
112990,1951076,136616.0
112995,3089978,191293.0
113001,2252680,215848.0
113035,2573858,215962.0
113062,3186318,244536.0
113064,2967006,242088.0
113068,2176786,199977.0
113071,2183034,238603.0
113073,1783422,149893.0
113080,1322333,57331.0
113089,2555268,169760.0
113092,2388558,262904.0
113099,2378177,161056.0
113103,2626350,243683.0
113186,2402603,209269.0
113188,2345737,157845.0
113205,1612608,44155.0
113207,2473602,239566.0
113214,2518788,217316.0
113216,3404158,242454.0
113218,1954843,167948.0
113220,3091304,212849.0
113225,2870756,229297.0
113238,1972819,139997.0
113240,2758880,265169.0
113244,1395808,159160.0
113250,2675914,252822.0
113252,3504048,253306.0
113254,2077908,94196.0
113275,2980648,228194.0
113280,1967697,192623.0
113304,2385558,201361.0
113313,2503154,244610.0
113315,3576084,261825.0
113337,1793223,106337.0
113345,1617661,76757.0
113348,1291150,98566.0
113350,2048770,273404.0
113352,3621802,296778.0
113354,3479180,254446.0
113376,2452470,137876.0
113378,435651,227156.0
113394,2140577,174337.0
113416,1396523,286709.0
113430,1568924,54487.0
113453,1924435,193893.0
113459,1262990,152756.0
113464,2669646,240679.0
113466,1974254,124069.0
113497,2436046,198436.0
113503,1718158,124972.0
113510,1401636,69225.0
113521,2091325,258805.0
113532,3097204,242022.0
113539,1349457,85547.0
113557,3677466,275619.0
113565,2383068,211067.0
113573,458481,189.0
113575,2114461,255491.0
113582,2479384,213417.0
113604,1355630,249164.0
113632,1790867,75785.0
113640,2517658,265010.0
113646,1492841,176069.0
113674,2191888,211065.0
113696,1545754,209244.0
113705,2737050,221902.0
113707,2901962,257668.0
113711,1808223,60228.0
113741,2866360,220289.0
113746,2515164,262357.0
113751,1582465,174326.0
113765,2004271,180856.0
113767,3005242,261101.0
113769,2799166,282813.0
113771,1988621,124470.0
113775,1663207,209189.0
113778,3461828,273621.0
113780,2870612,256274.0
113795,3813916,285692.0
113816,1522196,273656.0
113829,2756032,242090.0
113840,2520394,189277.0
113843,2507550,281468.0
113849,1682186,88573.0
113851,2093990,247182.0
113853,2772092,207780.0
113855,1714046,
113860,2190568,254775.0
113862,2980592,241848.0
113866,2345613,126172.0
113868,2174896,250777.0
113889,2123146,94590.0
113904,2088903,174314.0
113908,2452236,173300.0
113938,3889036,285597.0
113970,3595024,329227.0
113991,1632481,57277.0
114003,3199456,238561.0
114007,1726592,204922.0
114009,3410666,288916.0
114013,2800038,199933.0
114028,3169706,234200.0
114033,2106361,216282.0
114035,1666335,283384.0
114042,2343793,192145.0
114044,3177316,254191.0
114046,2920808,244517.0
114060,1600196,154400.0
114062,1559036,80318.0
114066,2920540,246400.0
114068,1826730,250650.0
114070,3983732,288130.0
114072,1340803,184322.0
114074,1571249,244772.0
114078,2231489,287590.0
114093,1618372,83188.0
114164,1634286,96600.0
114170,2207870,179799.0
114174,2278392,196325.0
114180,1790864,198663.0
114182,2011159,136835.0
114184,2994190,244506.0
114238,1969057,79016.0
114244,2717860,270302.0
114246,365907,169917.0
114248,2960450,223632.0
114250,2908856,282296.0
114254,3478510,261855.0
114256,2917566,358724.0
114263,3383040,265832.0
114265,2034031,244264.0
114273,2915160,215935.0
114277,2141751,245859.0
114280,3108430,264767.0
114282,3593932,285026.0
114329,2725962,276843.0
114337,2417970,279967.0
114340,3198484,211879.0
114342,3630276,265189.0
114363,1608334,84857.0
114365,1858538,117464.0
114378,1786751,111479.0
114392,2398231,264656.0
114396,1621046,230779.0
114426,3244992,257451.0
114436,3108158,251981.0
114439,2402157,254904.0
114459,2238050,157825.0
114486,2125501,282041.0
114489,1934195,198182.0
114492,3569356,292483.0
114494,3042408,284427.0
114514,1886502,64835.0
114550,2818178,270668.0
114552,787474,170687.0
114554,2576852,149871.0
114561,2387589,241261.0
114563,1745710,174324.0
114565,2915662,219054.0
114567,2082155,199415.0
114599,3249158,209440.0
114601,1371150,239678.0
114617,1790825,179822.0
114635,3521134,267480.0
114640,1629439,57812.0
114659,2102496,157424.0
114662,2179136,190859.0
114667,2093995,263855.0
114670,3099498,246403.0
114678,1626146,254375.0
114680,2771800,210911.0
114692,3263996,250666.0
114700,1745787,271397.0
114702,1847541,215928.0
114704,2369317,253312.0
114713,3322940,250546.0
114715,2545088,158997.0
114758,2409818,151368.0
114760,2955096,244534.0
114762,2140619,286554.0
114793,1715210,234284.0
114795,829150,49017.0
114805,2125467,98069.0
114818,2494280,227300.0
114847,1971325,262543.0
114849,1085492,241254.0
114852,1807944,152745.0
114854,1961438,100341.0
114856,1376213,227707.0
114891,1563704,43922.0
114925,2326612,244761.0
114928,2396721,251852.0
114933,2901736,188598.0
114935,2397535,206487.0
114945,1181840,204436.0
114954,2776636,249719.0
114958,2371399,293271.0
114961,2522082,230301.0
114980,2349460,206284.0
115065,1639826,146381.0
115071,3766424,273641.0
115122,3416742,246741.0
115130,2192016,276496.0
115135,1863192,282376.0
115137,1570982,37925.0
115147,1972779,239571.0
115149,2911666,245891.0
115151,2556874,208869.0
115162,3202890,286654.0
115164,1783285,91322.0
115170,1872194,205587.0
115172,3729920,157829.0
115174,2639344,244268.0
115203,1778338,295538.0
115205,4067256,293205.0
115210,2713180,228150.0
115216,2720680,266285.0
115231,2170593,239563.0
115235,2693664,215379.0
115240,3283556,252102.0
115242,1329404,203186.0
115244,1928337,126323.0
115263,1811293,147923.0
115285,3343136,275318.0
115287,2190838,156597.0
115291,1663187,54557.0
115348,1717724,81707.0
115373,2916510,204762.0
115381,1698641,218778.0
115414,2467046,218043.0
115423,1853620,115214.0
115437,2616810,245844.0
115460,1754228,224946.0
115467,3518988,253292.0
115471,2960930,265016.0
115475,2077721,127862.0
115502,2509850,289727.0
115534,1204977,242512.0
115540,3288290,250578.0
115569,2872718,242582.0
115574,1951095,152736.0
115617,2245084,177572.0
115629,3253930,236735.0
115664,2262227,228326.0
115667,1638002,200727.0
115669,2992146,217923.0
115673,4117082,589460.0
115676,2934696,304850.0
115678,3104818,225044.0
115680,2669336,273271.0
115685,1795369,203912.0
115699,2165236,149087.0
115711,2450264,173491.0
115713,470752,264660.0
115715,3670792,
115721,2967988,284306.0
115756,1846445,102851.0
115770,3060492,253254.0
115772,2621742,208286.0
115775,3091380,212846.0
115777,2991296,257874.0
115791,1447480,160210.0
115793,1582383,63140.0
115795,3260514,268272.0
115819,3043542,234862.0
115824,2473794,245700.0
115826,2357003,224414.0
115828,2459156,251232.0
115831,3237082,278772.0
115871,2481496,180305.0
115875,1850374,77887.0
115879,2033372,82424.0
115885,1861439,89888.0
115897,2171815,141950.0
115901,2035670,122843.0
115903,1440180,52475.0
115905,2121304,204046.0
115909,1575694,58626.0
115913,2417650,157058.0
115921,2268419,151933.0
115923,2992552,260063.0
115925,2769896,230731.0
115929,2091240,77499.0
115931,2234550,264646.0
115933,2114058,275287.0
115951,2268573,196830.0
115961,2334841,171581.0
115963,1746183,56212.0
115967,2268458,199575.0
115969,1883092,178446.0
115973,3390572,280795.0
115975,2298820,123366.0
115991,3263614,244563.0
115996,3348102,256311.0
115998,2107814,130747.0
116002,2194326,159140.0
116004,1403214,103686.0
116006,1797396,56481.0
116008,1403846,42757.0
116010,2315558,177865.0
116016,2070803,138754.0
116018,1636849,68197.0
116024,1837613,297265.0
116034,1745672,70575.0
116046,2333408,149023.0
116056,1334521,39213.0
116066,1821374,131475.0
116076,1680123,158426.0
116126,2224119,172008.0
116128,2381931,201847.0
116132,2005185,250608.0
116136,3012698,289314.0
116138,2802154,265180.0
116141,2526152,147533.0
116155,2395417,216156.0
116161,1100089,87492.0
116169,1460743,44092.0
116191,2004432,199534.0
116205,1345772,57749.0
116207,2249221,185567.0
116213,1762399,77951.0
116215,1679332,52010.0
116217,1217213,75258.0
116223,2287699,99785.0
116251,1386604,50119.0
116255,1445729,72393.0
116265,1894561,105528.0
116267,1831617,57573.0
116271,2229095,134688.0
116299,3776288,290729.0
116301,2403558,293633.0
116307,1198156,290542.0
116317,2093977,183662.0
116345,2910342,255476.0
116397,1772264,207933.0
116403,2069100,136743.0
116409,1527052,205819.0
116411,2991224,238628.0
116413,2870808,260001.0
116415,3546114,286817.0
116419,2968804,256092.0
116423,2836524,248870.0
116437,1776077,132386.0
116441,2948472,222772.0
116445,1995346,150889.0
116453,2463512,209271.0
116463,1411276,33570.0
116465,409379,172226.0
116477,3203462,230743.0
116481,2155337,290862.0
116483,2801746,199851.0
116485,2107835,112735.0
116487,1810861,96239.0
116489,2318625,128154.0
116491,2222394,180147.0
116493,2093270,227094.0
116495,3100636,244801.0
116497,2332865,141152.0
116501,2382090,193223.0
116503,2282016,272692.0
116505,2043932,79723.0
116507,1127702,50400.0
116513,1234546,76424.0
116529,1966566,203793.0
116533,2071571,226948.0
116539,2310109,249266.0
116598,1667417,87241.0
116606,1954364,263564.0
116608,1385543,257093.0
116660,2617828,167581.0
116664,3268030,258358.0
116668,2832470,241842.0
116674,2014202,109500.0
116700,1436372,56929.0
116722,3010660,240510.0
116724,2036416,84111.0
116726,1856014,82450.0
116728,1890445,103972.0
116730,1975146,207263.0
116738,1273207,77067.0
116744,2007993,98344.0
116748,1430811,91316.0
116770,1858481,104329.0
116779,3701804,291155.0
116781,1247690,164251.0
116797,2084970,205596.0
116799,1791528,171274.0
116801,3825638,287495.0
116805,1397498,34182.0
116807,3013602,262551.0
116817,1798243,244403.0
116819,915463,58760.0
116821,1937226,81347.0
116823,1951265,131631.0
116839,3062880,270403.0
116841,2752688,222649.0
116843,3453844,274794.0
116845,3784160,294959.0
116847,3575800,273334.0
116849,2751310,295315.0
116853,2180994,288281.0
116855,1702014,237791.0
116857,1976989,140222.0
116859,2770480,188538.0
116861,2261749,186161.0
116887,1528100,147441.0
116891,1361828,60479.0
116893,1921149,206563.0
116897,3011894,265195.0
116901,4127138,298077.0
116903,2391009,157305.0
116905,2981768,212167.0
116907,2381335,250657.0
116935,2944454,232100.0
116943,2241605,167963.0
116947,1545328,165477.0
116951,3210258,244001.0
116953,1525580,203179.0
116957,2402091,202573.0
116969,1787092,86532.0
116977,2096672,100042.0
116979,2296935,233423.0
116985,2064968,206821.0
116989,3904186,289575.0
116991,2531282,284246.0
117003,2210633,103528.0
117017,323808,79544.0
117061,1720263,79475.0
117065,2387408,258086.0
117107,3128900,261037.0
117109,3534838,301566.0
117115,2012665,80920.0
117117,2760634,256913.0
117123,2235108,114750.0
117136,1196956,209361.0
117144,1073246,50198.0
117146,1885299,214096.0
117154,2435458,288691.0
117156,2492664,157380.0
117158,1441083,128142.0
117160,2403981,190870.0
117162,2691734,285843.0
117164,2078686,211411.0
117166,2343621,248211.0
117168,1690140,139930.0
117170,2319797,166627.0
117172,2375278,268174.0
117174,1829057,157045.0
117176,2980516,266856.0
117178,3139538,272602.0
117180,1992147,182349.0
117182,1757733,149940.0
117194,2978462,227735.0
117300,1221207,100416.0
117304,2071445,200044.0
117308,2247476,232679.0
117310,2203308,192558.0
117312,2926810,193726.0
117314,2195566,228813.0
117328,2207090,204768.0
117330,2354215,201759.0
117332,2330546,202215.0
117334,3184934,283726.0
117336,2978426,289153.0
117340,3985434,295087.0
117344,2363213,140818.0
117364,3455224,263614.0
117372,3704538,267806.0
117374,2451742,159153.0
117415,3458776,250833.0
117418,2113644,136459.0
117420,1451423,48186.0
117428,883391,191037.0
117432,3115712,253256.0
117434,2793490,254194.0
117438,3398268,242828.0
117440,862748,241868.0
117442,1717715,119892.0
117444,1865505,110416.0
117446,2859246,304023.0
117448,2865558,252391.0
117450,1814701,142507.0
117452,2256741,155890.0
117454,986361,137769.0
117456,3125324,241771.0
117464,2215395,159121.0
117466,1390411,205775.0
117470,1793931,66129.0
117472,1558741,45368.0
117474,2557256,105001.0
117476,2494834,228445.0
117478,1716759,80957.0
117488,2191082,214081.0
117498,2827320,230846.0
117509,1739298,221240.0
117511,3762944,303623.0
117515,2119396,80787.0
117517,3093546,251736.0
117523,2062580,79151.0
117525,1362518,100292.0
117529,369610,135397.0
117531,3106868,215032.0
117533,4044364,293310.0
117535,1967481,117678.0
117537,1921068,129966.0
117539,2602664,198130.0
117545,3759416,170522.0
117547,1827358,78646.0
117549,3387648,297608.0
117553,1608368,158967.0
117555,2593392,250643.0
117561,1639397,294600.0
117572,2402619,294538.0
117574,1586753,63484.0
117582,2261434,184992.0
117584,2343380,254435.0
117586,1672091,43212.0
117590,2170439,227159.0
117594,1865346,139715.0
117628,1626139,84742.0
117632,1155060,180607.0
117668,1552221,68241.0
117676,1990216,102629.0
117680,790653,140814.0
117694,1230372,63273.0
117706,1806954,81182.0
117714,2395199,238589.0
117718,1912996,76815.0
117726,3397430,238185.0
117732,1826876,167935.0
117734,1734122,111901.0
117740,3091272,211247.0
117756,1714176,146946.0
117838,2358592,219343.0
117843,1684911,254582.0
117851,1911658,270946.0
117853,3354900,238222.0
117855,1429448,75364.0
117857,3213142,267355.0
117859,1730760,299618.0
117861,2883434,253331.0
117863,2412568,268386.0
117867,2614684,252178.0
117869,2809082,259610.0
117871,3007512,256917.0
117875,2659190,173912.0
117877,1355638,75491.0
117879,2404171,278086.0
117881,3316960,284293.0
117885,3801438,300441.0
117887,1109624,116149.0
117889,2499818,204965.0
117891,1623660,135714.0
117893,2300975,203834.0
117895,4046784,294254.0
117897,2017634,159100.0
117899,1031658,302496.0
117901,1942971,147778.0
117913,3919322,284995.0
117920,3091282,212843.0
117922,2100546,79218.0
117926,2678448,169860.0
117928,3622120,306650.0
117932,3625352,265449.0
118082,1567437,244458.0
118095,2992220,230836.0
118097,2089750,139380.0
118101,2345525,84154.0
118103,2551396,276922.0
118105,3596200,303742.0
118109,1705134,136476.0
118111,2375597,257442.0
118115,3072182,240820.0
118117,3068192,289416.0
118133,2215113,99879.0
118195,1834303,163870.0
118198,2304915,250798.0
118200,3311900,277846.0
118202,3302820,282297.0
118204,2845780,123581.0
118206,1778931,253295.0
118214,2977672,262088.0
118236,1836099,74092.0
118244,4075578,306963.0
118246,2452254,246860.0
118248,1274586,297596.0
118252,2527186,210908.0
118254,1468829,47259.0
118256,2781516,262840.0
118258,1319716,42057.0
118260,2781832,207774.0
118262,2375454,193040.0
118264,2020110,82469.0
118266,1528769,52009.0
118268,1659612,169310.0
118270,1865393,123107.0
118272,2072220,181009.0
118278,1235853,57387.0
118288,2722780,171357.0
118300,2308733,134375.0
118324,1650555,100270.0
118326,2543702,270005.0
118328,1925518,110552.0
118330,2078552,136278.0
118332,1781812,86305.0
118338,2328813,110402.0
118350,2724236,305276.0
118354,1216491,245916.0
118380,2188717,183412.0
118388,2330933,241448.0
118392,3069212,276690.0
118462,1570101,55322.0
118466,3204392,252511.0
118496,1814614,74018.0
118570,3699508,285423.0
118572,2130270,253272.0
118684,3486392,289728.0
118686,1839642,214086.0
118696,2310332,122917.0
118700,1020072,273895.0
118702,1809398,227306.0
118706,2261331,246080.0
118710,2567038,305127.0
118760,2652092,250538.0
118762,403935,308165.0
118764,3591608,266782.0
118766,2526846,298445.0
118768,1816681,240982.0
118776,2392385,304336.0
118790,1981637,76750.0
118796,907305,67314.0
118806,2735760,228634.0
118814,2139555,277547.0
118818,1611845,95174.0
118854,2357472,144114.0
118856,2122518,106685.0
118862,2017486,137347.0
118866,3659786,295144.0
118872,2298394,295698.0
118874,3797142,292191.0
118876,1487931,172391.0
118880,2326554,252171.0
118884,2833074,280218.0
